timestamp,open,high,low,close,volume
2020-04-18,170.64,189.16,170.6,187.46,9149634.79
2020-04-19,187.46,188.21,176.73,180.06,8951526.24
2020-04-20,180.06,186.21,167.39,170.34,15915998.82
2020-04-21,170.34,174.38,168.24,170.71,10627186.85
2020-04-22,170.71,183.78,169.87,182.62,9914809.74
2020-04-23,182.62,192.02,178.5,185.57,10281031.82
2020-04-24,185.57,189.64,185.02,187.54,6347045.4
2020-04-25,187.54,197.41,185.95,194.22,7555621.97
2020-04-26,194.22,199.63,192.49,197.39,6540668.79
2020-04-27,197.39,198.81,190.17,196.36,7063452.46
2020-04-28,196.36,197.53,192.42,196.45,5490093.39
2020-04-29,196.45,217.82,196.32,215.33,11900306.48
2020-04-30,215.33,227.04,202.39,206.28,14370264.92
2020-05-01,206.28,216.96,206.05,211.99,7886162.01
2020-05-02,211.99,215.13,210.48,213.85,4850282.98
2020-05-03,213.85,218.82,205.4,209.88,7044519.69
2020-05-04,209.88,210.58,195.22,206.51,9254918.42
2020-05-05,206.51,211.46,201.89,205.36,5781616.28
2020-05-06,205.36,210.63,198.85,199.05,7398506.22
2020-05-07,199.05,214.26,197.37,211.88,8974299.22
2020-05-08,211.88,216.43,207.24,211.34,7814273.02
2020-05-09,211.34,214.43,208.95,210.19,8450504.58
2020-05-10,210.19,210.2,181.06,187.81,14914143.6
2020-05-11,187.81,193.23,177.78,186.01,10523151.67
2020-05-12,186.01,192.04,185.66,189.81,4867960.43
2020-05-13,189.81,200.82,188.55,199.52,5178172.33
2020-05-14,199.52,205.85,196.11,203.25,7378964.69
2020-05-15,203.25,204.01,192.51,194.83,5386268.33
2020-05-16,194.83,203.17,193.42,200.54,4440775.89
2020-05-17,200.54,209.79,199.75,207.0,4408043.2
2020-05-18,207.0,216.98,207.0,214.89,5965192.04
2020-05-19,214.89,215.84,209.7,214.59,4611962.11
2020-05-20,214.59,215.4,206.96,209.96,4233426.65
2020-05-21,209.96,211.57,192.03,198.73,5901785.06
2020-05-22,198.73,209.05,196.39,207.3,4694132.21
2020-05-23,207.3,211.04,204.86,206.57,3004382.76
2020-05-24,206.57,210.47,199.92,199.93,4131566.02
2020-05-25,199.93,205.51,198.46,204.09,3476181.68
2020-05-26,204.09,204.96,197.12,200.92,3304837.61
2020-05-27,200.92,208.3,200.79,208.23,2992903.6
2020-05-28,208.23,220.49,204.72,220.21,3838062.87
2020-05-29,220.21,224.57,217.71,220.62,4219340.29
2020-05-30,220.62,246.24,218.83,243.5,5616218.01
2020-05-31,243.5,245.32,230.36,231.83,5670011.94
2020-06-01,231.83,249.5,230.91,247.95,5052551.28
2020-06-02,247.95,253.33,231.28,237.86,5086392.88
2020-06-03,237.86,244.48,234.0,244.47,3173947.86
2020-06-04,244.47,246.38,236.79,243.32,3027925.59
2020-06-05,243.32,247.42,239.61,240.16,2470714.82
2020-06-06,240.16,244.44,238.29,242.02,1812398.98
2020-06-07,242.02,245.04,235.29,244.55,2478942.34
2020-06-08,244.55,247.14,241.11,246.31,2041341.53
2020-06-09,246.31,249.42,241.07,243.73,1733723.68
2020-06-10,243.73,249.76,242.36,247.7,2267793.96
2020-06-11,247.7,249.7,228.67,230.75,4390364.54
2020-06-12,230.75,239.21,228.75,237.55,2163797.75
2020-06-13,237.55,238.51,234.77,238.09,1204925.54
2020-06-14,238.09,238.41,230.18,231.82,1421543.95
2020-06-15,231.82,233.44,219.12,230.8,3392284.03
2020-06-16,230.8,235.82,228.87,235.31,2162047.74
2020-06-17,235.31,236.66,228.48,233.83,2555159.27
2020-06-18,233.83,234.56,228.06,231.33,1971366.67
2020-06-19,231.33,231.86,226.87,229.0,2268612.84
2020-06-20,229.0,230.8,226.1,228.83,1671436.75
2020-06-21,228.83,231.14,227.29,228.04,1467494.22
2020-06-22,228.04,246.5,227.62,243.14,3875783.23
2020-06-23,243.14,244.75,240.86,243.12,2336766.62
2020-06-24,243.12,249.16,231.33,234.77,4256533.47
2020-06-25,234.77,235.32,227.96,232.52,2576651.73
2020-06-26,232.52,233.5,227.97,229.6,3155966.56
2020-06-27,229.6,231.3,217.03,220.99,2974444.02
2020-06-28,220.99,227.77,218.13,225.03,2559377.81
2020-06-29,225.03,229.81,221.44,227.84,3060395.7
2020-06-30,227.84,228.63,223.09,225.53,2440129.05
2020-07-01,225.53,232.54,224.26,230.85,2509489.14
