timestamp,open,high,low,close,volume,volume_quote
2025-10-02 18:00:00,119.17,119.79,119.1,119.22,81571.89,9741816.22
2025-10-02 19:00:00,119.22,119.87,119.02,119.45,45890.83,5481833.54
2025-10-02 20:00:00,119.45,119.97,119.31,119.86,30137.37,3606540.83
2025-10-02 21:00:00,119.86,120.12,119.45,119.88,56073.21,6716779.65
2025-10-02 22:00:00,119.88,119.95,118.99,119.04,27963.14,3334536.93
2025-10-02 23:00:00,119.04,119.67,119.01,119.53,24671.57,2943798.51
2025-10-03 00:00:00,119.53,119.53,117.92,118.2,67328.04,7983369.74
2025-10-03 01:00:00,118.2,118.45,117.7,117.8,30913.48,3650325.89
2025-10-03 02:00:00,117.8,118.0,117.23,117.54,51243.67,6026701.11
2025-10-03 03:00:00,117.54,118.27,117.2,117.38,51373.53,6049384.93
2025-10-03 04:00:00,117.38,118.54,117.28,117.78,43561.35,5139878.19
2025-10-03 05:00:00,117.78,117.87,117.11,117.26,26586.45,3123044.78
2025-10-03 06:00:00,117.26,117.39,116.48,116.8,68532.0,8012657.14
2025-10-03 07:00:00,116.8,116.96,115.96,116.44,67938.7,7905942.19
2025-10-03 08:00:00,116.44,116.93,115.82,116.83,56640.26,6585665.86
2025-10-03 09:00:00,116.83,117.31,116.73,117.18,29561.35,3459013.16
2025-10-03 10:00:00,117.18,117.57,117.11,117.4,38726.02,4543456.97
2025-10-03 11:00:00,117.4,117.71,117.08,117.41,34207.81,4013733.34
2025-10-03 12:00:00,117.41,118.32,117.3,118.05,45157.94,5323609.21
2025-10-03 13:00:00,118.05,118.47,117.78,118.05,43845.56,5180008.48
2025-10-03 14:00:00,118.05,119.8,117.46,119.02,95339.68,11314159.91
2025-10-03 15:00:00,119.02,120.17,118.75,120.04,68156.06,8138969.47
2025-10-03 16:00:00,120.04,121.07,119.92,120.4,164704.18,19851070.46
2025-10-03 17:00:00,120.4,123.09,119.11,121.45,433002.5,52604622.82
2025-10-03 18:00:00,121.45,124.81,121.01,123.34,167617.87,20631053.36
2025-10-03 19:00:00,123.34,123.88,122.22,122.42,108388.34,13325698.68
2025-10-03 20:00:00,122.42,122.51,121.48,122.48,59109.01,7202192.77
2025-10-03 21:00:00,122.48,122.52,121.06,121.49,45362.83,5517483.93
2025-10-03 22:00:00,121.49,121.66,120.62,120.9,43954.43,5318911.89
2025-10-03 23:00:00,120.9,120.95,120.26,120.54,41870.77,5049957.51
2025-10-04 00:00:00,120.54,120.97,120.13,120.42,42459.84,5116024.34
2025-10-04 01:00:00,120.42,120.47,119.13,119.67,60646.75,7259224.85
2025-10-04 02:00:00,119.67,120.18,119.1,119.79,35026.51,4190191.22
2025-10-04 03:00:00,119.79,119.94,119.35,119.49,29390.49,3516499.36
2025-10-04 04:00:00,119.49,119.49,118.99,119.11,30494.1,3636025.26
2025-10-04 05:00:00,119.11,119.52,118.87,118.92,31895.31,3799748.14
2025-10-04 06:00:00,118.92,119.63,118.91,119.11,47909.64,5715480.35
2025-10-04 07:00:00,119.11,119.21,118.32,118.52,46504.64,5521497.26
2025-10-04 08:00:00,118.52,118.72,118.15,118.39,25832.73,3059829.69
2025-10-04 09:00:00,118.39,118.71,118.26,118.32,21286.58,2522061.89
2025-10-04 10:00:00,118.32,118.91,118.08,118.26,30462.14,3610227.71
2025-10-04 11:00:00,118.26,118.37,117.69,117.81,36909.58,4354333.89
2025-10-04 12:00:00,117.81,118.23,117.8,118.03,27730.61,3272546.65
2025-10-04 13:00:00,118.03,118.73,118.03,118.39,28067.29,3325384.15
2025-10-04 14:00:00,118.39,118.92,117.88,117.89,26869.41,3184398.82
2025-10-04 15:00:00,117.89,118.18,117.44,117.78,43069.67,5076042.68
2025-10-04 16:00:00,117.78,118.71,117.77,118.69,22551.87,2667963.45
2025-10-04 17:00:00,118.69,118.69,118.08,118.35,23788.79,2816156.27
2025-10-04 18:00:00,118.35,118.66,118.29,118.53,16364.67,1939195.7
2025-10-04 19:00:00,118.53,119.27,118.53,118.78,24648.66,2933464.32
2025-10-04 20:00:00,118.78,119.24,118.78,119.03,25730.39,3063031.91
2025-10-04 21:00:00,119.03,119.59,119.03,119.44,19525.7,2330523.14
2025-10-04 22:00:00,119.44,120.14,119.44,120.01,20806.64,2494233.18
2025-10-04 23:00:00,120.01,120.54,119.91,120.49,34663.44,4167462.38
2025-10-05 00:00:00,120.49,121.91,120.21,120.76,62502.84,7566538.94
2025-10-05 01:00:00,120.76,122.13,120.57,122.0,57822.57,7029760.18
2025-10-05 02:00:00,122.0,124.1,121.75,123.87,96182.55,11847013.19
2025-10-05 03:00:00,123.87,124.13,122.48,122.67,91053.0,11251643.1
2025-10-05 04:00:00,122.67,122.83,120.91,121.21,134648.65,16374413.42
2025-10-05 05:00:00,121.21,121.69,120.52,121.59,178612.36,21625097.72
2025-10-05 06:00:00,121.59,121.81,120.88,121.0,47271.12,5735835.25
2025-10-05 07:00:00,121.0,122.45,121.0,122.11,78122.29,9528618.65
2025-10-05 08:00:00,122.11,122.53,121.64,122.04,70270.31,8575525.49
2025-10-05 09:00:00,122.04,122.05,120.58,120.77,64383.82,7803620.79
2025-10-05 10:00:00,120.77,120.94,119.93,120.04,63258.19,7610568.35
2025-10-05 11:00:00,120.04,120.38,119.63,120.07,33945.44,4073568.13
2025-10-05 12:00:00,120.07,120.07,119.43,119.74,30995.98,3713321.43
2025-10-05 13:00:00,119.74,120.46,119.7,120.35,25390.15,3050728.2
2025-10-05 14:00:00,120.35,120.59,119.71,120.0,37102.53,4456132.16
2025-10-05 15:00:00,120.0,120.06,119.57,119.82,24814.21,2972031.56
2025-10-05 16:00:00,119.82,120.33,119.23,119.96,30189.52,3613360.86
2025-10-05 17:00:00,119.96,120.15,119.2,119.29,19388.36,2319944.29
2025-10-05 18:00:00,119.29,119.47,118.8,119.44,29704.4,3539206.59
2025-10-05 19:00:00,119.44,119.45,118.37,118.56,38254.08,4540823.84
2025-10-05 20:00:00,118.56,119.09,118.49,118.89,28111.9,3341433.48
2025-10-05 21:00:00,118.89,118.98,118.5,118.62,18629.03,2210423.42
2025-10-05 22:00:00,118.62,118.97,118.52,118.61,18296.3,2170977.21
2025-10-05 23:00:00,118.61,118.99,118.58,118.84,32394.57,3850534.27
2025-10-06 00:00:00,118.84,119.96,118.13,118.4,59281.51,7046506.29
2025-10-06 01:00:00,118.4,119.55,118.13,119.23,32641.84,3882126.61
