timestamp,open,high,low,close,volume,volume_quote
2025-07-18 19:00:00,512.34,516.85,508.56,514.04,4875.18,2499346.45
2025-07-18 20:00:00,514.04,514.58,505.12,510.92,8653.21,4408342.31
2025-07-18 21:00:00,510.92,516.38,510.44,513.29,3545.07,1823306.68
2025-07-18 22:00:00,513.29,516.19,511.35,512.7,2160.24,1109934.31
2025-07-18 23:00:00,512.7,514.59,510.12,514.52,1318.27,676030.19
2025-07-19 00:00:00,514.52,519.61,510.79,510.79,9862.23,5088083.36
2025-07-19 01:00:00,510.79,514.39,508.31,512.2,2526.74,1291208.47
2025-07-19 02:00:00,512.2,514.74,509.65,514.22,1652.27,846364.05
2025-07-19 03:00:00,514.22,515.59,513.64,514.98,2095.75,1078409.9
2025-07-19 04:00:00,514.98,518.25,514.82,517.08,3264.24,1688282.7
2025-07-19 05:00:00,517.08,517.56,513.83,515.52,1204.91,620784.97
2025-07-19 06:00:00,515.52,516.53,512.92,514.42,1442.39,742400.26
2025-07-19 07:00:00,514.42,515.75,507.72,509.79,4488.13,2295555.11
2025-07-19 08:00:00,509.79,510.99,507.56,510.67,3650.05,1858722.18
2025-07-19 09:00:00,510.67,511.49,509.8,510.46,1606.01,819864.28
2025-07-19 10:00:00,510.46,510.67,508.71,508.99,1910.22,973224.07
2025-07-19 11:00:00,508.99,509.44,505.64,506.11,2636.02,1338022.28
2025-07-19 12:00:00,506.11,507.36,503.66,506.69,4775.05,2412940.56
2025-07-19 13:00:00,506.69,506.79,504.23,505.32,1690.77,855118.44
2025-07-19 14:00:00,505.32,505.73,501.9,503.4,3185.35,1602896.04
2025-07-19 15:00:00,503.4,505.93,503.09,503.97,2246.05,1132833.13
2025-07-19 16:00:00,503.97,505.68,502.47,505.63,1793.88,904918.79
2025-07-19 17:00:00,505.63,505.74,502.91,503.97,1056.35,533013.87
2025-07-19 18:00:00,503.97,507.24,503.67,505.5,1102.23,557411.04
2025-07-19 19:00:00,505.5,522.2,504.88,514.99,21029.74,10816977.95
2025-07-19 20:00:00,514.99,518.02,514.58,514.77,3148.67,1626461.83
2025-07-19 21:00:00,514.77,516.14,510.43,514.1,2667.67,1366701.41
2025-07-19 22:00:00,514.1,515.72,512.7,513.11,2107.98,1084165.76
2025-07-19 23:00:00,513.11,513.54,511.68,513.07,1104.1,566317.89
2025-07-20 00:00:00,513.07,522.7,509.58,520.41,20433.21,10585105.87
2025-07-20 01:00:00,520.41,523.71,519.79,522.81,6887.25,3591341.8
2025-07-20 02:00:00,522.81,524.53,519.86,523.7,3767.37,1966461.88
2025-07-20 03:00:00,523.7,525.03,521.27,522.38,3795.06,1984206.25
2025-07-20 04:00:00,522.38,530.32,520.54,528.81,13859.0,7305405.8
2025-07-20 05:00:00,528.81,531.18,523.09,524.96,7661.06,4034008.82
2025-07-20 06:00:00,524.96,525.4,523.3,524.33,3274.24,1715957.03
2025-07-20 07:00:00,524.33,525.91,524.13,525.21,1469.19,771507.8
2025-07-20 08:00:00,525.21,528.62,525.2,528.51,1913.97,1009167.44
2025-07-20 09:00:00,528.51,529.26,524.51,525.99,6325.88,3333533.95
2025-07-20 10:00:00,525.99,528.18,525.8,526.78,2142.2,1129041.09
2025-07-20 11:00:00,526.78,536.44,524.63,532.03,16071.12,8535275.38
2025-07-20 12:00:00,532.03,538.26,530.92,537.4,13849.71,7405894.46
2025-07-20 13:00:00,537.4,545.34,536.6,545.19,17766.98,9621160.79
2025-07-20 14:00:00,545.19,551.22,543.31,547.72,18218.92,9970731.71
2025-07-20 15:00:00,547.72,553.39,547.68,550.92,10463.49,5767416.03
2025-07-20 16:00:00,550.92,553.36,548.89,550.18,8122.19,4472998.23
2025-07-20 17:00:00,550.18,552.67,546.49,549.68,13060.43,7180241.91
2025-07-20 18:00:00,549.68,553.27,548.75,551.02,5857.97,3226663.3
2025-07-20 19:00:00,551.02,551.22,548.13,548.63,2133.06,1172682.71
2025-07-20 20:00:00,548.63,549.16,546.49,546.83,2476.32,1355832.48
2025-07-20 21:00:00,546.83,547.05,541.48,545.68,4065.93,2210611.54
2025-07-20 22:00:00,545.68,549.78,539.63,549.52,7472.28,4064598.36
2025-07-20 23:00:00,549.52,549.52,547.08,547.9,3415.3,1872029.01
2025-07-21 00:00:00,547.9,548.49,538.45,541.86,8522.41,4617265.45
2025-07-21 01:00:00,541.86,542.06,527.61,530.64,16654.85,8862751.96
2025-07-21 02:00:00,530.64,534.56,530.4,533.75,4450.91,2369218.36
2025-07-21 03:00:00,533.75,536.31,532.9,534.65,5637.75,3017012.38
2025-07-21 04:00:00,534.65,535.18,525.04,525.44,16520.91,8762089.32
2025-07-21 05:00:00,525.44,527.96,524.11,526.4,6964.6,3662108.04
2025-07-21 06:00:00,526.4,532.15,526.24,532.02,10707.69,5673782.36
2025-07-21 07:00:00,532.02,534.64,531.04,531.17,11766.23,6274383.03
2025-07-21 08:00:00,531.17,531.28,525.16,527.52,17674.28,9331384.93
2025-07-21 09:00:00,527.52,532.18,526.22,531.65,17395.26,9200595.1
2025-07-21 10:00:00,531.65,533.47,526.08,527.3,16437.27,8696105.49
2025-07-21 11:00:00,527.3,535.32,526.94,528.96,20000.37,10618140.46
2025-07-21 12:00:00,528.96,531.95,527.23,531.04,3750.95,1985668.8
2025-07-21 13:00:00,531.04,532.75,527.54,532.15,6567.93,3478635.17
2025-07-21 14:00:00,532.15,535.93,527.07,529.03,28061.82,14898248.6
2025-07-21 15:00:00,529.03,531.96,526.67,527.59,8339.77,4410569.16
2025-07-21 16:00:00,527.59,528.33,520.54,524.6,9547.26,5004433.22
2025-07-21 17:00:00,524.6,526.75,524.05,526.74,2587.78,1359873.1
2025-07-21 18:00:00,526.74,529.27,522.25,522.85,3957.4,2084598.65
2025-07-21 19:00:00,522.85,525.64,518.44,519.56,7352.96,3830176.46
2025-07-21 20:00:00,519.56,522.18,517.95,518.25,4741.86,2466826.31
2025-07-21 21:00:00,518.25,521.4,516.86,520.89,2918.45,1516405.9
2025-07-21 22:00:00,520.89,524.12,520.05,522.51,1735.9,907152.03
2025-07-21 23:00:00,522.51,524.08,520.39,522.67,8166.26,4263069.03
2025-07-22 00:00:00,522.67,524.4,519.38,520.34,2316.21,1208608.82
2025-07-22 01:00:00,520.34,524.44,512.71,523.24,12082.84,6262763.98
