timestamp,open,high,low,close,volume,volume_quote
2025-10-05 05:00:00,0.07485,0.07515,0.07479,0.07509,590656.77,44251.52
2025-10-05 06:00:00,0.07509,0.0752,0.07502,0.0752,408008.74,30643.44
2025-10-05 07:00:00,0.0752,0.07527,0.07491,0.07493,1593028.98,119775.7
2025-10-05 08:00:00,0.07493,0.07531,0.07493,0.075,1227481.99,92242.86
2025-10-05 09:00:00,0.075,0.07523,0.07497,0.07497,445724.95,33462.91
2025-10-05 10:00:00,0.07497,0.07523,0.07483,0.07512,726077.82,54471.91
2025-10-05 11:00:00,0.07512,0.07518,0.07481,0.07488,352921.41,26454.82
2025-10-05 12:00:00,0.07488,0.07501,0.0748,0.07501,271573.5,20338.32
2025-10-05 13:00:00,0.07501,0.0751,0.07485,0.07503,315412.09,23655.1
2025-10-05 14:00:00,0.07503,0.07514,0.07489,0.07489,387042.22,29033.08
2025-10-05 15:00:00,0.07489,0.07495,0.0745,0.0745,1444945.83,107941.54
2025-10-05 16:00:00,0.0745,0.07458,0.07432,0.07443,1664511.68,123958.94
2025-10-05 17:00:00,0.07443,0.07459,0.07405,0.07408,496080.42,36891.34
2025-10-05 18:00:00,0.07408,0.07414,0.07385,0.07407,596944.86,44179.13
2025-10-05 19:00:00,0.07407,0.07407,0.07377,0.07378,744966.24,55013.08
2025-10-05 20:00:00,0.07378,0.07394,0.07367,0.07385,547241.16,40383.09
2025-10-05 21:00:00,0.07385,0.07387,0.0737,0.07373,237397.52,17514.6
2025-10-05 22:00:00,0.07373,0.0738,0.07355,0.07377,960055.86,70700.09
2025-10-05 23:00:00,0.07377,0.07382,0.07372,0.07373,314941.04,23232.64
2025-10-06 00:00:00,0.07373,0.07398,0.07365,0.07371,3483446.78,257327.29
2025-10-06 01:00:00,0.07371,0.07371,0.07342,0.07362,855625.68,62933.55
2025-10-06 02:00:00,0.07362,0.07369,0.07345,0.07356,499838.49,36777.07
2025-10-06 03:00:00,0.07356,0.07379,0.07356,0.07379,148935.69,10975.94
2025-10-06 04:00:00,0.07379,0.0738,0.07365,0.07365,52291.45,3855.76
2025-10-06 05:00:00,0.07365,0.07427,0.07349,0.0742,2040179.8,150746.19
2025-10-06 06:00:00,0.0742,0.07435,0.07416,0.07434,541227.77,40218.82
2025-10-06 07:00:00,0.07434,0.07467,0.07434,0.0746,2277000.84,169775.15
2025-10-06 08:00:00,0.0746,0.07471,0.07443,0.07444,318330.01,23741.23
2025-10-06 09:00:00,0.07444,0.0756,0.07439,0.07532,11458860.07,861388.87
2025-10-06 10:00:00,0.07532,0.07535,0.07513,0.07522,457434.65,34416.16
2025-10-06 11:00:00,0.07522,0.07541,0.07503,0.07539,1497223.81,112576.28
2025-10-06 12:00:00,0.07539,0.0754,0.07522,0.07535,495465.11,37300.65
2025-10-06 13:00:00,0.07535,0.07633,0.07532,0.07627,8814024.15,669673.94
2025-10-06 14:00:00,0.07627,0.07643,0.07615,0.07618,3956499.43,301954.3
2025-10-06 15:00:00,0.07618,0.07652,0.07598,0.07614,2557505.29,194868.23
2025-10-06 16:00:00,0.07614,0.0763,0.0755,0.07569,4118186.79,312728.44
2025-10-06 17:00:00,0.07569,0.07589,0.07555,0.07577,2138287.28,161945.0
2025-10-06 18:00:00,0.07577,0.07584,0.07561,0.07573,478402.07,36230.49
2025-10-06 19:00:00,0.07573,0.07587,0.07556,0.07571,771639.12,58414.66
2025-10-06 20:00:00,0.07571,0.0761,0.07556,0.07591,3352136.62,254265.09
2025-10-06 21:00:00,0.07591,0.07648,0.07571,0.07585,3569084.81,271007.77
2025-10-06 22:00:00,0.07585,0.07589,0.07569,0.07576,371158.57,28140.31
2025-10-06 23:00:00,0.07576,0.07576,0.07561,0.07561,193630.94,14658.03
2025-10-07 00:00:00,0.07561,0.07569,0.07545,0.07545,1086370.79,82061.93
2025-10-07 01:00:00,0.07545,0.0756,0.0753,0.0753,666390.98,50247.85
2025-10-07 02:00:00,0.0753,0.07536,0.0749,0.07511,739553.65,55567.07
2025-10-07 03:00:00,0.07511,0.07516,0.0743,0.07464,1983717.88,148149.4
2025-10-07 04:00:00,0.07464,0.07485,0.07449,0.07477,1236097.55,92298.01
2025-10-07 05:00:00,0.07477,0.07535,0.07464,0.07533,3984766.48,299316.74
2025-10-07 06:00:00,0.07533,0.07565,0.07475,0.07514,3529932.16,265391.03
2025-10-07 07:00:00,0.07514,0.07523,0.07504,0.0752,655347.21,49220.21
2025-10-07 08:00:00,0.0752,0.07522,0.07498,0.07514,253031.15,19005.32
2025-10-07 09:00:00,0.07514,0.07528,0.07504,0.07523,375095.65,28195.76
2025-10-07 10:00:00,0.07523,0.07528,0.07505,0.07517,276668.04,20804.83
2025-10-07 11:00:00,0.07517,0.07523,0.0747,0.07491,695522.75,52164.58
2025-10-07 12:00:00,0.07491,0.07495,0.0747,0.07488,563019.22,42128.36
2025-10-07 13:00:00,0.07488,0.07499,0.07454,0.07457,2595421.34,193797.36
2025-10-07 14:00:00,0.07457,0.07461,0.07354,0.07367,3929394.44,290727.16
2025-10-07 15:00:00,0.07367,0.07386,0.07306,0.0735,5875400.76,431152.28
2025-10-07 16:00:00,0.0735,0.07378,0.07338,0.07364,946006.31,69580.31
2025-10-07 17:00:00,0.07364,0.07382,0.07354,0.07373,158364.96,11672.89
2025-10-07 18:00:00,0.07373,0.07374,0.07332,0.07341,932139.77,68517.31
2025-10-07 19:00:00,0.07341,0.0735,0.07332,0.07337,2097438.73,153928.45
2025-10-07 20:00:00,0.07337,0.07361,0.0733,0.07352,931967.79,68446.82
2025-10-07 21:00:00,0.07352,0.07353,0.0732,0.07321,906484.54,66486.18
2025-10-07 22:00:00,0.07321,0.07329,0.07275,0.073,2491073.89,181831.86
2025-10-07 23:00:00,0.073,0.07313,0.07292,0.07312,599400.14,43767.51
2025-10-08 00:00:00,0.07312,0.07314,0.07268,0.07272,1026021.07,74763.08
2025-10-08 01:00:00,0.07272,0.07283,0.07259,0.07276,505627.95,36767.18
2025-10-08 02:00:00,0.07276,0.07303,0.07268,0.07302,870318.01,63382.48
2025-10-08 03:00:00,0.07302,0.07306,0.0728,0.07304,228184.89,16643.61
2025-10-08 04:00:00,0.07304,0.07308,0.07283,0.07303,828268.93,60408.5
2025-10-08 05:00:00,0.07303,0.07318,0.07289,0.07301,1842767.93,134736.41
2025-10-08 06:00:00,0.07301,0.07306,0.07289,0.07304,337262.3,24623.36
2025-10-08 07:00:00,0.07304,0.07332,0.07301,0.07328,828896.53,60625.72
2025-10-08 08:00:00,0.07328,0.0735,0.07328,0.07342,1004800.39,73760.83
2025-10-08 09:00:00,0.07342,0.07356,0.07316,0.07326,2575408.22,188938.83
2025-10-08 10:00:00,0.07326,0.0734,0.07318,0.07325,458536.84,33609.14
2025-10-08 11:00:00,0.07325,0.07365,0.07325,0.07357,493105.88,36271.7
2025-10-08 12:00:00,0.07357,0.07364,0.07342,0.07359,521105.46,38306.46
2025-10-08 13:00:00,0.07359,0.0736,0.07333,0.07357,1252920.37,92018.58
2025-10-08 14:00:00,0.07357,0.07367,0.07338,0.07346,3099653.62,227868.64
2025-10-08 15:00:00,0.07346,0.0737,0.07346,0.07364,1140459.51,83938.39
