timestamp,open,high,low,close,volume
2025-07-17 20:00:00,173.06,173.69,171.35,173.5,339507.84
2025-07-17 21:00:00,173.5,176.52,173.49,175.5,610028.0
2025-07-17 22:00:00,175.5,177.4,174.9,175.49,368527.53
2025-07-17 23:00:00,175.49,176.88,175.22,175.87,321635.44
2025-07-18 00:00:00,175.87,179.87,175.29,179.8,575688.12
2025-07-18 01:00:00,179.8,181.15,178.94,180.61,808910.01
2025-07-18 02:00:00,180.61,180.64,178.88,179.65,284838.24
2025-07-18 03:00:00,179.65,181.02,179.58,180.81,315871.86
2025-07-18 04:00:00,180.81,181.95,179.87,181.86,383106.45
2025-07-18 05:00:00,181.86,184.65,181.25,183.62,1065213.03
2025-07-18 06:00:00,183.62,183.88,182.27,183.5,414826.19
2025-07-18 07:00:00,183.5,184.19,180.89,180.96,454742.0
2025-07-18 08:00:00,180.96,181.96,178.59,179.4,490356.73
2025-07-18 09:00:00,179.4,180.03,178.75,179.96,245076.94
2025-07-18 10:00:00,179.96,179.96,177.98,179.39,244085.08
2025-07-18 11:00:00,179.39,179.49,177.16,178.44,274761.72
2025-07-18 12:00:00,178.44,180.16,178.3,180.14,265184.85
2025-07-18 13:00:00,180.14,182.01,179.13,180.76,448067.91
2025-07-18 14:00:00,180.76,181.51,176.7,178.52,730683.47
2025-07-18 15:00:00,178.52,178.77,174.94,177.02,601125.4
2025-07-18 16:00:00,177.02,179.08,176.17,178.39,416639.64
2025-07-18 17:00:00,178.39,179.11,177.71,178.49,180363.28
2025-07-18 18:00:00,178.49,178.79,177.55,177.92,238858.89
2025-07-18 19:00:00,177.92,178.52,176.16,176.99,269664.23
2025-07-18 20:00:00,176.99,177.13,173.27,175.34,561252.33
2025-07-18 21:00:00,175.34,177.03,175.24,175.97,188043.7
2025-07-18 22:00:00,175.97,176.97,174.86,175.91,212699.41
2025-07-18 23:00:00,175.91,177.54,175.14,177.28,255294.8
2025-07-19 00:00:00,177.28,177.43,175.11,175.18,151327.21
2025-07-19 01:00:00,175.18,176.77,174.01,176.61,204277.64
2025-07-19 02:00:00,176.61,177.26,175.71,177.14,136496.37
2025-07-19 03:00:00,177.14,177.68,176.9,177.45,220563.83
2025-07-19 04:00:00,177.45,177.7,177.02,177.3,176236.85
2025-07-19 05:00:00,177.3,177.79,176.79,177.56,468181.49
2025-07-19 06:00:00,177.56,177.65,176.09,176.26,353839.65
2025-07-19 07:00:00,176.26,177.32,176.11,177.0,103590.45
2025-07-19 08:00:00,177.0,177.14,175.4,176.02,124546.3
2025-07-19 09:00:00,176.02,176.99,175.82,176.69,72008.94
2025-07-19 10:00:00,176.69,177.63,176.47,177.38,113766.49
2025-07-19 11:00:00,177.38,177.8,176.18,176.59,156991.65
2025-07-19 12:00:00,176.59,177.39,175.7,177.33,177091.25
2025-07-19 13:00:00,177.33,177.83,176.92,177.46,190706.03
2025-07-19 14:00:00,177.46,177.87,174.8,175.01,297817.95
2025-07-19 15:00:00,175.01,177.45,174.92,177.39,229955.37
2025-07-19 16:00:00,177.39,177.85,176.49,177.54,180156.82
2025-07-19 17:00:00,177.54,177.81,176.13,176.33,97946.22
2025-07-19 18:00:00,176.33,177.51,176.18,176.81,73514.13
2025-07-19 19:00:00,176.81,178.03,176.22,177.04,186467.24
2025-07-19 20:00:00,177.04,178.59,176.97,177.44,312083.16
2025-07-19 21:00:00,177.44,177.79,175.04,175.91,330779.6
2025-07-19 22:00:00,175.91,176.57,175.29,176.43,111894.57
2025-07-19 23:00:00,176.43,177.09,176.21,176.98,80770.71
2025-07-20 00:00:00,176.98,177.94,176.35,177.66,125458.83
2025-07-20 01:00:00,177.66,179.75,177.63,177.87,1294880.29
2025-07-20 02:00:00,177.87,177.94,176.98,177.54,138687.86
2025-07-20 03:00:00,177.54,178.77,177.16,177.98,201064.93
2025-07-20 04:00:00,177.98,178.56,177.48,177.59,129591.24
2025-07-20 05:00:00,177.59,177.99,177.1,177.81,86053.5
2025-07-20 06:00:00,177.81,177.81,176.94,177.33,99233.78
2025-07-20 07:00:00,177.33,178.67,177.22,177.94,198975.71
2025-07-20 08:00:00,177.94,180.71,177.94,180.71,303031.24
2025-07-20 09:00:00,180.71,181.51,179.64,179.77,306635.99
2025-07-20 10:00:00,179.77,180.45,179.44,179.59,157271.6
2025-07-20 11:00:00,179.59,181.0,179.34,180.43,198832.04
2025-07-20 12:00:00,180.43,181.95,179.96,181.78,318603.85
2025-07-20 13:00:00,181.78,183.17,181.59,183.02,419585.5
2025-07-20 14:00:00,183.02,183.07,180.76,180.87,408274.85
2025-07-20 15:00:00,180.87,182.03,180.06,181.97,320344.03
2025-07-20 16:00:00,181.97,183.24,181.67,182.1,411733.97
2025-07-20 17:00:00,182.1,182.1,180.33,180.57,403205.66
2025-07-20 18:00:00,180.57,182.59,180.25,182.24,256234.51
2025-07-20 19:00:00,182.24,183.67,181.68,181.99,337135.05
2025-07-20 20:00:00,181.99,182.25,180.51,181.25,182723.17
2025-07-20 21:00:00,181.25,182.33,180.68,182.32,174696.46
2025-07-20 22:00:00,182.32,182.38,177.96,180.51,652775.82
2025-07-20 23:00:00,180.51,181.67,179.42,181.45,227486.06
2025-07-21 00:00:00,181.45,181.75,178.41,180.24,360527.23
2025-07-21 01:00:00,180.24,180.54,178.26,180.1,185901.4
2025-07-21 02:00:00,180.1,184.47,180.09,184.34,509412.74
2025-07-21 03:00:00,184.34,187.05,183.94,186.72,783330.82
2025-07-21 04:00:00,186.72,187.27,185.76,185.76,288895.81
2025-07-21 05:00:00,185.76,188.96,185.07,188.3,464242.47
2025-07-21 06:00:00,188.3,189.78,187.93,189.27,553120.82
2025-07-21 07:00:00,189.27,191.07,189.18,190.08,443903.69
2025-07-21 08:00:00,190.08,192.0,189.7,190.84,619852.01
2025-07-21 09:00:00,190.84,191.75,190.06,191.6,460771.29
2025-07-21 10:00:00,191.6,191.98,190.81,191.23,652845.01
2025-07-21 11:00:00,191.23,192.97,190.69,191.4,765843.9
2025-07-21 12:00:00,191.4,191.89,190.24,191.56,443316.45
