timestamp,open,high,low,close,volume
2020-04-18,3.449,3.826,3.449,3.781,30877002.95
2020-04-19,3.781,3.798,3.524,3.601,31111788.25
2020-04-20,3.601,3.782,3.385,3.435,38965945.78
2020-04-21,3.435,3.559,3.397,3.458,27394126.84
2020-04-22,3.458,3.681,3.435,3.679,23537921.7
2020-04-23,3.679,3.897,3.609,3.751,25739742.68
2020-04-24,3.751,3.886,3.74,3.774,15875980.38
2020-04-25,3.774,3.899,3.744,3.787,13661460.05
2020-04-26,3.787,3.813,3.668,3.722,17342495.96
2020-04-27,3.722,3.733,3.475,3.637,21918988.25
2020-04-28,3.637,3.734,3.558,3.644,46827303.21
2020-04-29,3.644,3.982,3.634,3.881,25088302.97
2020-04-30,3.881,3.973,3.635,3.705,22593431.52
2020-05-01,3.705,3.914,3.702,3.762,14276790.86
2020-05-02,3.762,3.859,3.735,3.818,8176514.1
2020-05-03,3.818,3.863,3.645,3.711,10178964.9
2020-05-04,3.711,3.826,3.506,3.751,17797358.29
2020-05-05,3.751,3.813,3.656,3.683,9269490.32
2020-05-06,3.683,3.763,3.58,3.587,9894197.12
2020-05-07,3.587,3.844,3.568,3.756,14111515.03
2020-05-08,3.756,3.856,3.687,3.802,12615290.06
2020-05-09,3.802,4.209,3.765,4.014,28268978.44
2020-05-10,4.014,4.024,3.549,3.764,30001850.51
2020-05-11,3.764,3.83,3.321,3.58,21946249.78
2020-05-12,3.58,3.791,3.543,3.693,13054267.94
2020-05-13,3.693,3.814,3.641,3.764,10232715.39
2020-05-14,3.764,3.852,3.706,3.807,12009821.79
2020-05-15,3.807,3.833,3.622,3.66,9466882.15
2020-05-16,3.66,3.79,3.62,3.764,7207082.08
2020-05-17,3.764,3.848,3.757,3.787,6525517.5
2020-05-18,3.787,3.946,3.786,3.888,10485528.44
2020-05-19,3.888,3.94,3.776,3.938,7094865.84
2020-05-20,3.938,4.134,3.905,4.087,17595521.46
2020-05-21,4.087,4.166,3.746,3.829,19293389.02
2020-05-22,3.829,4.14,3.798,4.061,13699602.85
2020-05-23,4.061,4.099,3.914,3.926,11848924.42
2020-05-24,3.926,4.025,3.798,3.798,11328522.63
2020-05-25,3.798,3.904,3.775,3.861,8877945.36
2020-05-26,3.861,3.88,3.776,3.844,7714056.51
2020-05-27,3.844,3.913,3.808,3.854,7458932.63
2020-05-28,3.854,4.058,3.827,4.044,8149813.32
2020-05-29,4.044,4.125,3.955,3.983,10726476.95
2020-05-30,3.983,4.176,3.945,4.172,10233539.67
2020-05-31,4.172,4.271,4.049,4.133,15150372.33
2020-06-01,4.133,4.474,4.12,4.376,21847971.8
