timestamp,open,high,low,close,volume,volume_quote
2025-10-03 03:00:00,4.241,4.28,4.235,4.24,481820.35,2051962.45
2025-10-03 04:00:00,4.24,4.282,4.238,4.264,440026.72,1873989.06
2025-10-03 05:00:00,4.264,4.268,4.218,4.23,396127.32,1678539.79
2025-10-03 06:00:00,4.23,4.244,4.193,4.211,655237.89,2764600.0
2025-10-03 07:00:00,4.211,4.214,4.188,4.205,677272.4,2845272.15
2025-10-03 08:00:00,4.205,4.232,4.179,4.225,889574.74,3741527.68
2025-10-03 09:00:00,4.225,4.237,4.204,4.231,607009.28,2561403.35
2025-10-03 10:00:00,4.231,4.248,4.219,4.236,357844.64,1515134.54
2025-10-03 11:00:00,4.236,4.238,4.215,4.227,314872.01,1330973.9
2025-10-03 12:00:00,4.227,4.241,4.216,4.237,315416.67,1334427.57
2025-10-03 13:00:00,4.237,4.278,4.202,4.261,719285.55,3057052.09
2025-10-03 14:00:00,4.261,4.274,4.206,4.262,750698.92,3179623.55
2025-10-03 15:00:00,4.262,4.323,4.249,4.319,842378.2,3615561.14
2025-10-03 16:00:00,4.319,4.381,4.311,4.314,1788327.75,7766984.31
2025-10-03 17:00:00,4.314,4.317,4.245,4.263,1925887.25,8239621.54
2025-10-03 18:00:00,4.263,4.318,4.24,4.317,666164.68,2851632.18
2025-10-03 19:00:00,4.317,4.345,4.305,4.317,626154.12,2709719.25
2025-10-03 20:00:00,4.317,4.336,4.296,4.333,498477.54,2150536.15
2025-10-03 21:00:00,4.333,4.341,4.318,4.328,328717.09,1423584.14
2025-10-03 22:00:00,4.328,4.345,4.328,4.334,316408.89,1372514.64
2025-10-03 23:00:00,4.334,4.336,4.316,4.319,274253.6,1186492.07
2025-10-04 00:00:00,4.319,4.328,4.296,4.319,450496.87,1941821.68
2025-10-04 01:00:00,4.319,4.32,4.267,4.276,611690.03,2620394.39
2025-10-04 02:00:00,4.276,4.292,4.255,4.289,358039.12,1530212.3
2025-10-04 03:00:00,4.289,4.292,4.252,4.27,469945.16,2004553.15
2025-10-04 04:00:00,4.27,4.279,4.248,4.262,358383.99,1527408.17
2025-10-04 05:00:00,4.262,4.297,4.259,4.289,436535.65,1867347.92
2025-10-04 06:00:00,4.289,4.31,4.277,4.295,423123.96,1817136.14
2025-10-04 07:00:00,4.295,4.295,4.268,4.278,356747.97,1526600.27
2025-10-04 08:00:00,4.278,4.283,4.228,4.234,871164.35,3699928.51
2025-10-04 09:00:00,4.234,4.252,4.208,4.211,608862.54,2574731.83
2025-10-04 10:00:00,4.211,4.23,4.195,4.201,463178.83,1949775.97
2025-10-04 11:00:00,4.201,4.217,4.192,4.206,314458.61,1322131.16
2025-10-04 12:00:00,4.206,4.222,4.196,4.198,297259.89,1251096.14
2025-10-04 13:00:00,4.198,4.247,4.195,4.223,531252.43,2247197.95
2025-10-04 14:00:00,4.223,4.233,4.179,4.179,410154.94,1725869.61
2025-10-04 15:00:00,4.179,4.193,4.141,4.151,996429.63,4144676.47
2025-10-04 16:00:00,4.151,4.173,4.135,4.168,468533.73,1946566.57
2025-10-04 17:00:00,4.168,4.182,4.159,4.171,280375.0,1169222.54
2025-10-04 18:00:00,4.171,4.178,4.154,4.157,179580.23,747979.33
2025-10-04 19:00:00,4.157,4.178,4.157,4.175,599950.94,2499191.34
2025-10-04 20:00:00,4.175,4.19,4.171,4.171,221000.01,923807.51
2025-10-04 21:00:00,4.171,4.195,4.169,4.184,216024.4,904174.87
2025-10-04 22:00:00,4.184,4.209,4.177,4.198,519781.59,2182005.94
2025-10-04 23:00:00,4.198,4.205,4.19,4.19,277719.81,1165414.52
2025-10-05 00:00:00,4.19,4.21,4.167,4.169,266075.17,1113903.22
2025-10-05 01:00:00,4.169,4.199,4.168,4.195,365423.56,1530751.21
2025-10-05 02:00:00,4.195,4.267,4.188,4.265,706870.35,2989473.96
2025-10-05 03:00:00,4.265,4.276,4.245,4.249,518650.46,2210386.39
2025-10-05 04:00:00,4.249,4.302,4.24,4.29,864249.67,3695480.84
2025-10-05 05:00:00,4.29,4.314,4.283,4.308,684036.07,2940696.68
2025-10-05 06:00:00,4.308,4.309,4.278,4.282,356403.24,1528931.55
2025-10-05 07:00:00,4.282,4.356,4.282,4.355,751182.05,3246134.5
2025-10-05 08:00:00,4.355,4.374,4.317,4.323,774153.36,3359992.54
2025-10-05 09:00:00,4.323,4.326,4.273,4.275,1095629.66,4706037.32
2025-10-05 10:00:00,4.275,4.284,4.247,4.261,739276.96,3153937.54
2025-10-05 11:00:00,4.261,4.267,4.231,4.264,464440.14,1973255.93
2025-10-05 12:00:00,4.264,4.264,4.229,4.229,402849.0,1709373.36
2025-10-05 13:00:00,4.229,4.256,4.229,4.244,264885.39,1123417.4
2025-10-05 14:00:00,4.244,4.265,4.213,4.229,380461.68,1612145.44
2025-10-05 15:00:00,4.229,4.252,4.225,4.242,273135.88,1157222.25
